firstAlg,secondAlg,step,firstOut,secondOut,firstGain,secondGain,firstPoints,secondPoints
titForTat,strategyChecker,57,true,true,2,2,113,113
titForTat,strategyChecker,58,true,true,2,2,115,115
titForTat,strategyChecker,59,true,true,2,2,117,117
titForTat,strategyChecker,60,true,true,2,2,119,119
titForTat,strategyChecker,61,true,true,2,2,121,121
titForTat,strategyChecker,62,true,true,2,2,123,123
titForTat,strategyChecker,63,true,true,2,2,125,125
titForTat,strategyChecker,64,true,true,2,2,127,127
titForTat,strategyChecker,65,true,true,2,2,129,129
titForTat,strategyChecker,66,true,true,2,2,131,131
titForTat,strategyChecker,67,true,true,2,2,133,133
titForTat,strategyChecker,68,true,true,2,2,135,135
titForTat,strategyChecker,69,true,true,2,2,137,137
titForTat,strategyChecker,70,true,true,2,2,139,139
titForTat,strategyChecker,71,true,true,2,2,141,141
titForTat,strategyChecker,72,true,true,2,2,143,143
titForTat,strategyChecker,73,true,true,2,2,145,145
titForTat,strategyChecker,74,true,true,2,2,147,147
titForTat,strategyChecker,75,true,true,2,2,149,149
titForTat,strategyChecker,76,true,true,2,2,151,151
titForTat,strategyChecker,77,true,true,2,2,153,153
titForTat,strategyChecker,78,true,true,2,2,155,155
titForTat,strategyChecker,79,true,true,2,2,157,157
titForTat,strategyChecker,80,true,true,2,2,159,159
titForTat,strategyChecker,81,true,true,2,2,161,161
titForTat,strategyChecker,82,true,true,2,2,163,163
titForTat,strategyChecker,83,true,true,2,2,165,165
titForTat,strategyChecker,84,true,true,2,2,167,167
titForTat,strategyChecker,85,true,true,2,2,169,169
titForTat,strategyChecker,86,true,true,2,2,171,171
titForTat,strategyChecker,87,true,true,2,2,173,173
titForTat,strategyChecker,88,true,true,2,2,175,175
titForTat,strategyChecker,89,true,true,2,2,177,177
titForTat,strategyChecker,90,true,true,2,2,179,179
titForTat,strategyChecker,91,true,true,2,2,181,181
titForTat,strategyChecker,92,true,true,2,2,183,183
titForTat,strategyChecker,93,true,true,2,2,185,185
titForTat,strategyChecker,94,true,true,2,2,187,187
titForTat,strategyChecker,95,true,true,2,2,189,189
titForTat,strategyChecker,96,true,true,2,2,191,191
titForTat,strategyChecker,97,true,true,2,2,193,193
titForTat,strategyChecker,98,true,true,2,2,195,195
titForTat,strategyChecker,99,true,true,2,2,197,197
alwaysTrue,random,0,true,false,0,3,0,3
alwaysTrue,random,1,true,true,2,2,2,5
alwaysTrue,random,2,true,true,2,2,4,7
alwaysTrue,random,3,true,true,2,2,6,9
alwaysTrue,random,4,true,true,2,2,8,11
alwaysTrue,random,5,true,true,2,2,10,13
alwaysTrue,random,6,true,true,2,2,12,15
alwaysTrue,random,7,true,false,0,3,12,18
alwaysTrue,random,8,true,true,2,2,14,20
alwaysTrue,random,9,true,false,0,3,14,23
alwaysTrue,random,10,true,false,0,3,14,26
alwaysTrue,random,11,true,false,0,3,14,29
alwaysTrue,random,12,true,true,2,2,16,31
alwaysTrue,random,13,true,true,2,2,18,33
alwaysTrue,random,14,true,false,0,3,18,36
alwaysTrue,random,15,true,false,0,3,18,39
alwaysTrue,random,16,true,true,2,2,20,41
alwaysTrue,random,17,true,true,2,2,22,43
alwaysTrue,random,18,true,true,2,2,24,45
alwaysTrue,random,19,true,false,0,3,24,48
alwaysTrue,random,20,true,true,2,2,26,50
alwaysTrue,random,21,true,false,0,3,26,53
alwaysTrue,random,22,true,true,2,2,28,55
alwaysTrue,random,23,true,true,2,2,30,57
alwaysTrue,random,24,true,true,2,2,32,59
alwaysTrue,random,25,true,false,0,3,32,62
alwaysTrue,random,26,true,false,0,3,32,65
alwaysTrue,random,27,true,false,0,3,32,68
alwaysTrue,random,28,true,false,0,3,32,71
alwaysTrue,random,29,true,true,2,2,34,73
alwaysTrue,random,30,true,false,0,3,34,76
alwaysTrue,random,31,true,true,2,2,36,78
alwaysTrue,random,32,true,true,2,2,38,80
alwaysTrue,random,33,true,false,0,3,38,83
alwaysTrue,random,34,true,true,2,2,40,85
alwaysTrue,random,35,true,false,0,3,40,88
alwaysTrue,random,36,true,true,2,2,42,90
alwaysTrue,random,37,true,true,2,2,44,92
alwaysTrue,random,38,true,false,0,3,44,95
alwaysTrue,random,39,true,false,0,3,44,98
alwaysTrue,random,40,true,false,0,3,44,101
alwaysTrue,random,41,true,true,2,2,46,103
alwaysTrue,random,42,true,true,2,2,48,105
alwaysTrue,random,43,true,false,0,3,48,108
alwaysTrue,random,44,true,true,2,2,50,110
alwaysTrue,random,45,true,true,2,2,52,112
alwaysTrue,random,46,true,true,2,2,54,114
alwaysTrue,random,47,true,false,0,3,54,117
alwaysTrue,random,48,true,false,0,3,54,120
alwaysTrue,random,49,true,false,0,3,54,123
alwaysTrue,random,50,true,false,0,3,54,126
alwaysTrue,random,51,true,true,2,2,56,128
alwaysTrue,random,52,true,false,0,3,56,131
alwaysTrue,random,53,true,true,2,2,58,133
alwaysTrue,random,54,true,false,0,3,58,136
alwaysTrue,random,55,true,true,2,2,60,138
alwaysTrue,random,56,true,true,2,2,62,140
alwaysTrue,random,57,true,false,0,3,62,143
alwaysTrue,random,58,true,true,2,2,64,145
alwaysTrue,random,59,true,true,2,2,66,147
alwaysTrue,random,60,true,false,0,3,66,150
alwaysTrue,random,61,true,true,2,2,68,152
alwaysTrue,random,62,true,false,0,3,68,155
alwaysTrue,random,63,true,false,0,3,68,158
alwaysTrue,random,64,true,true,2,2,70,160
alwaysTrue,random,65,true,true,2,2,72,162
alwaysTrue,random,66,true,true,2,2,74,164
alwaysTrue,random,67,true,true,2,2,76,166
alwaysTrue,random,68,true,true,2,2,78,168
alwaysTrue,random,69,true,false,0,3,78,171
alwaysTrue,random,70,true,false,0,3,78,174
alwaysTrue,random,71,true,true,2,2,80,176
alwaysTrue,random,72,true,true,2,2,82,178
alwaysTrue,random,73,true,true,2,2,84,180
alwaysTrue,random,74,true,false,0,3,84,183
alwaysTrue,random,75,true,false,0,3,84,186
alwaysTrue,random,76,true,true,2,2,86,188
alwaysTrue,random,77,true,false,0,3,86,191
alwaysTrue,random,78,true,true,2,2,88,193
alwaysTrue,random,79,true,false,0,3,88,196
alwaysTrue,random,80,true,true,2,2,90,198
alwaysTrue,random,81,true,true,2,2,92,200
alwaysTrue,random,82,true,true,2,2,94,202
alwaysTrue,random,83,true,true,2,2,96,204
alwaysTrue,random,84,true,false,0,3,96,207
alwaysTrue,random,85,true,false,0,3,96,210
alwaysTrue,random,86,true,false,0,3,96,213
alwaysTrue,random,87,true,true,2,2,98,215
alwaysTrue,random,88,true,false,0,3,98,218
alwaysTrue,random,89,true,false,0,3,98,221
alwaysTrue,random,90,true,false,0,3,98,224
alwaysTrue,random,91,true,true,2,2,100,226
alwaysTrue,random,92,true,false,0,3,100,229
alwaysTrue,random,93,true,false,0,3,100,232
alwaysTrue,random,94,true,true,2,2,102,234
alwaysTrue,random,95,true,false,0,3,102,237
alwaysTrue,random,96,true,true,2,2,104,239
alwaysTrue,random,97,true,false,0,3,104,242
alwaysTrue,random,98,true,true,2,2,106,244
alwaysTrue,random,99,true,true,2,2,108,246
alwaysTrue,titForTat,0,true,true,2,2,2,2
alwaysTrue,titForTat,1,true,true,2,2,4,4
alwaysTrue,titForTat,2,true,true,2,2,6,6
alwaysTrue,titForTat,3,true,true,2,2,8,8
alwaysTrue,titForTat,4,true,true,2,2,10,10
alwaysTrue,titForTat,5,true,true,2,2,12,12
alwaysTrue,titForTat,6,true,true,2,2,14,14
alwaysTrue,titForTat,7,true,true,2,2,16,16
alwaysTrue,titForTat,8,true,true,2,2,18,18
alwaysTrue,titForTat,9,true,true,2,2,20,20
alwaysTrue,titForTat,10,true,true,2,2,22,22
alwaysTrue,titForTat,11,true,true,2,2,24,24
alwaysTrue,titForTat,12,true,true,2,2,26,26
alwaysTrue,titForTat,13,true,true,2,2,28,28
alwaysTrue,titForTat,14,true,true,2,2,30,30
alwaysTrue,titForTat,15,true,true,2,2,32,32
alwaysTrue,titForTat,16,true,true,2,2,34,34
alwaysTrue,titForTat,17,true,true,2,2,36,36
alwaysTrue,titForTat,18,true,true,2,2,38,38
alwaysTrue,titForTat,19,true,true,2,2,40,40
alwaysTrue,titForTat,20,true,true,2,2,42,42
alwaysTrue,titForTat,21,true,true,2,2,44,44
alwaysTrue,titForTat,22,true,true,2,2,46,46
alwaysTrue,titForTat,23,true,true,2,2,48,48
alwaysTrue,titForTat,24,true,true,2,2,50,50
alwaysTrue,titForTat,25,true,true,2,2,52,52
alwaysTrue,titForTat,26,true,true,2,2,54,54
alwaysTrue,titForTat,27,true,true,2,2,56,56
alwaysTrue,titForTat,28,true,true,2,2,58,58
alwaysTrue,titForTat,29,true,true,2,2,60,60
alwaysTrue,titForTat,30,true,true,2,2,62,62
alwaysTrue,titForTat,31,true,true,2,2,64,64
alwaysTrue,titForTat,32,true,true,2,2,66,66
alwaysTrue,titForTat,33,true,true,2,2,68,68
alwaysTrue,titForTat,34,true,true,2,2,70,70
alwaysTrue,titForTat,35,true,true,2,2,72,72
alwaysTrue,titForTat,36,true,true,2,2,74,74
alwaysTrue,titForTat,37,true,true,2,2,76,76
alwaysTrue,titForTat,38,true,true,2,2,78,78
alwaysTrue,titForTat,39,true,true,2,2,80,80
alwaysTrue,titForTat,40,true,true,2,2,82,82
alwaysTrue,titForTat,41,true,true,2,2,84,84
alwaysTrue,titForTat,42,true,true,2,2,86,86
alwaysTrue,titForTat,43,true,true,2,2,88,88
alwaysTrue,titForTat,44,true,true,2,2,90,90
alwaysTrue,titForTat,45,true,true,2,2,92,92
alwaysTrue,titForTat,46,true,true,2,2,94,94
alwaysTrue,titForTat,47,true,true,2,2,96,96
alwaysTrue,titForTat,48,true,true,2,2,98,98
alwaysTrue,titForTat,49,true,true,2,2,100,100
alwaysTrue,titForTat,50,true,true,2,2,102,102
alwaysTrue,titForTat,51,true,true,2,2,104,104
alwaysTrue,titForTat,52,true,true,2,2,106,106
alwaysTrue,titForTat,53,true,true,2,2,108,108
alwaysTrue,titForTat,54,true,true,2,2,110,110
alwaysTrue,titForTat,55,true,true,2,2,112,112
alwaysTrue,titForTat,56,true,true,2,2,114,114
alwaysTrue,titForTat,57,true,true,2,2,116,116
alwaysTrue,titForTat,58,true,true,2,2,118,118
alwaysTrue,titForTat,59,true,true,2,2,120,120
alwaysTrue,titForTat,60,true,true,2,2,122,122
alwaysTrue,titForTat,61,true,true,2,2,124,124
alwaysTrue,titForTat,62,true,true,2,2,126,126
alwaysTrue,titForTat,63,true,true,2,2,128,128
alwaysTrue,titForTat,64,true,true,2,2,130,130
alwaysTrue,titForTat,65,true,true,2,2,132,132
alwaysTrue,titForTat,66,true,true,2,2,134,134
alwaysTrue,titForTat,67,true,true,2,2,136,136
alwaysTrue,titForTat,68,true,true,2,2,138,138
alwaysTrue,titForTat,69,true,true,2,2,140,140
alwaysTrue,titForTat,70,true,true,2,2,142,142
alwaysTrue,titForTat,71,true,true,2,2,144,144
alwaysTrue,titForTat,72,true,true,2,2,146,146
alwaysTrue,titForTat,73,true,true,2,2,148,148
alwaysTrue,titForTat,74,true,true,2,2,150,150
alwaysTrue,titForTat,75,true,true,2,2,152,152
alwaysTrue,titForTat,76,true,true,2,2,154,154
alwaysTrue,titForTat,77,true,true,2,2,156,156
alwaysTrue,titForTat,78,true,true,2,2,158,158
alwaysTrue,titForTat,79,true,true,2,2,160,160
alwaysTrue,titForTat,80,true,true,2,2,162,162
alwaysTrue,titForTat,81,true,true,2,2,164,164
alwaysTrue,titForTat,82,true,true,2,2,166,166
alwaysTrue,titForTat,83,true,true,2,2,168,168
alwaysTrue,titForTat,84,true,true,2,2,170,170
alwaysTrue,titForTat,85,true,true,2,2,172,172
alwaysTrue,titForTat,86,true,true,2,2,174,174
alwaysTrue,titForTat,87,true,true,2,2,176,176
alwaysTrue,titForTat,88,true,true,2,2,178,178
alwaysTrue,titForTat,89,true,true,2,2,180,180
alwaysTrue,titForTat,90,true,true,2,2,182,182
alwaysTrue,titForTat,91,true,true,2,2,184,184
alwaysTrue,titForTat,92,true,true,2,2,186,186
alwaysTrue,titForTat,93,true,true,2,2,188,188
alwaysTrue,titForTat,94,true,true,2,2,190,190
alwaysTrue,titForTat,95,true,true,2,2,192,192
alwaysTrue,titForTat,96,true,true,2,2,194,194
alwaysTrue,titForTat,97,true,true,2,2,196,196
alwaysTrue,titForTat,98,true,true,2,2,198,198
alwaysTrue,titForTat,99,true,true,2,2,200,200
alwaysTrue,alwaysTrue,0,true,true,2,2,2,2
alwaysTrue,alwaysTrue,1,true,true,2,2,4,4
alwaysTrue,alwaysTrue,2,true,true,2,2,6,6
alwaysTrue,alwaysTrue,3,true,true,2,2,8,8
alwaysTrue,alwaysTrue,4,true,true,2,2,10,10
alwaysTrue,alwaysTrue,5,true,true,2,2,12,12
alwaysTrue,alwaysTrue,6,true,true,2,2,14,14
alwaysTrue,alwaysTrue,7,true,true,2,2,16,16
alwaysTrue,alwaysTrue,8,true,true,2,2,18,18
alwaysTrue,alwaysTrue,9,true,true,2,2,20,20
alwaysTrue,alwaysTrue,10,true,true,2,2,22,22
alwaysTrue,alwaysTrue,11,true,true,2,2,24,24
alwaysTrue,alwaysTrue,12,true,true,2,2,26,26
alwaysTrue,alwaysTrue,13,true,true,2,2,28,28
alwaysTrue,alwaysTrue,14,true,true,2,2,30,30
alwaysTrue,alwaysTrue,15,true,true,2,2,32,32
alwaysTrue,alwaysTrue,16,true,true,2,2,34,34
alwaysTrue,alwaysTrue,17,true,true,2,2,36,36
alwaysTrue,alwaysTrue,18,true,true,2,2,38,38
alwaysTrue,alwaysTrue,19,true,true,2,2,40,40
alwaysTrue,alwaysTrue,20,true,true,2,2,42,42
alwaysTrue,alwaysTrue,21,true,true,2,2,44,44
alwaysTrue,alwaysTrue,22,true,true,2,2,46,46
alwaysTrue,alwaysTrue,23,true,true,2,2,48,48
alwaysTrue,alwaysTrue,24,true,true,2,2,50,50
alwaysTrue,alwaysTrue,25,true,true,2,2,52,52
alwaysTrue,alwaysTrue,26,true,true,2,2,54,54
alwaysTrue,alwaysTrue,27,true,true,2,2,56,56
alwaysTrue,alwaysTrue,28,true,true,2,2,58,58
alwaysTrue,alwaysTrue,29,true,true,2,2,60,60
alwaysTrue,alwaysTrue,30,true,true,2,2,62,62
alwaysTrue,alwaysTrue,31,true,true,2,2,64,64
alwaysTrue,alwaysTrue,32,true,true,2,2,66,66
alwaysTrue,alwaysTrue,33,true,true,2,2,68,68
alwaysTrue,alwaysTrue,34,true,true,2,2,70,70
alwaysTrue,alwaysTrue,35,true,true,2,2,72,72
alwaysTrue,alwaysTrue,36,true,true,2,2,74,74
alwaysTrue,alwaysTrue,37,true,true,2,2,76,76
alwaysTrue,alwaysTrue,38,true,true,2,2,78,78
alwaysTrue,alwaysTrue,39,true,true,2,2,80,80
alwaysTrue,alwaysTrue,40,true,true,2,2,82,82
alwaysTrue,alwaysTrue,41,true,true,2,2,84,84
alwaysTrue,alwaysTrue,42,true,true,2,2,86,86
alwaysTrue,alwaysTrue,43,true,true,2,2,88,88
alwaysTrue,alwaysTrue,44,true,true,2,2,90,90
alwaysTrue,alwaysTrue,45,true,true,2,2,92,92
alwaysTrue,alwaysTrue,46,true,true,2,2,94,94
alwaysTrue,alwaysTrue,47,true,true,2,2,96,96
alwaysTrue,alwaysTrue,48,true,true,2,2,98,98
alwaysTrue,alwaysTrue,49,true,true,2,2,100,100
alwaysTrue,alwaysTrue,50,true,true,2,2,102,102
alwaysTrue,alwaysTrue,51,true,true,2,2,104,104
alwaysTrue,alwaysTrue,52,true,true,2,2,106,106
alwaysTrue,alwaysTrue,53,true,true,2,2,108,108
alwaysTrue,alwaysTrue,54,true,true,2,2,110,110
alwaysTrue,alwaysTrue,55,true,true,2,2,112,112
alwaysTrue,alwaysTrue,56,true,true,2,2,114,114
alwaysTrue,alwaysTrue,57,true,true,2,2,116,116
alwaysTrue,alwaysTrue,58,true,true,2,2,118,118
alwaysTrue,alwaysTrue,59,true,true,2,2,120,120
alwaysTrue,alwaysTrue,60,true,true,2,2,122,122
alwaysTrue,alwaysTrue,61,true,true,2,2,124,124
alwaysTrue,alwaysTrue,62,true,true,2,2,126,126
alwaysTrue,alwaysTrue,63,true,true,2,2,128,128
alwaysTrue,alwaysTrue,64,true,true,2,2,130,130
alwaysTrue,alwaysTrue,65,true,true,2,2,132,132
alwaysTrue,alwaysTrue,66,true,true,2,2,134,134
alwaysTrue,alwaysTrue,67,true,true,2,2,136,136
alwaysTrue,alwaysTrue,68,true,true,2,2,138,138
alwaysTrue,alwaysTrue,69,true,true,2,2,140,140
alwaysTrue,alwaysTrue,70,true,true,2,2,142,142
alwaysTrue,alwaysTrue,71,true,true,2,2,144,144
alwaysTrue,alwaysTrue,72,true,true,2,2,146,146
alwaysTrue,alwaysTrue,73,true,true,2,2,148,148
alwaysTrue,alwaysTrue,74,true,true,2,2,150,150
alwaysTrue,alwaysTrue,75,true,true,2,2,152,152
alwaysTrue,alwaysTrue,76,true,true,2,2,154,154
alwaysTrue,alwaysTrue,77,true,true,2,2,156,156
alwaysTrue,alwaysTrue,78,true,true,2,2,158,158
alwaysTrue,alwaysTrue,79,true,true,2,2,160,160
alwaysTrue,alwaysTrue,80,true,true,2,2,162,162
alwaysTrue,alwaysTrue,81,true,true,2,2,164,164
alwaysTrue,alwaysTrue,82,true,true,2,2,166,166
alwaysTrue,alwaysTrue,83,true,true,2,2,168,168
alwaysTrue,alwaysTrue,84,true,true,2,2,170,170
alwaysTrue,alwaysTrue,85,true,true,2,2,172,172
alwaysTrue,alwaysTrue,86,true,true,2,2,174,174
alwaysTrue,alwaysTrue,87,true,true,2,2,176,176
alwaysTrue,alwaysTrue,88,true,true,2,2,178,178
alwaysTrue,alwaysTrue,89,true,true,2,2,180,180
alwaysTrue,alwaysTrue,90,true,true,2,2,182,182
alwaysTrue,alwaysTrue,91,true,true,2,2,184,184
alwaysTrue,alwaysTrue,92,true,true,2,2,186,186
alwaysTrue,alwaysTrue,93,true,true,2,2,188,188
alwaysTrue,alwaysTrue,94,true,true,2,2,190,190
alwaysTrue,alwaysTrue,95,true,true,2,2,192,192
alwaysTrue,alwaysTrue,96,true,true,2,2,194,194
alwaysTrue,alwaysTrue,97,true,true,2,2,196,196
alwaysTrue,alwaysTrue,98,true,true,2,2,198,198
alwaysTrue,alwaysTrue,99,true,true,2,2,200,200
alwaysTrue,alwaysFalse,0,true,false,0,3,0,3
alwaysTrue,alwaysFalse,1,true,false,0,3,0,6
alwaysTrue,alwaysFalse,2,true,false,0,3,0,9
alwaysTrue,alwaysFalse,3,true,false,0,3,0,12
alwaysTrue,alwaysFalse,4,true,false,0,3,0,15
alwaysTrue,alwaysFalse,5,true,false,0,3,0,18
alwaysTrue,alwaysFalse,6,true,false,0,3,0,21
alwaysTrue,alwaysFalse,7,true,false,0,3,0,24
alwaysTrue,alwaysFalse,8,true,false,0,3,0,27
alwaysTrue,alwaysFalse,9,true,false,0,3,0,30
alwaysTrue,alwaysFalse,10,true,false,0,3,0,33
alwaysTrue,alwaysFalse,11,true,false,0,3,0,36
alwaysTrue,alwaysFalse,12,true,false,0,3,0,39
alwaysTrue,alwaysFalse,13,true,false,0,3,0,42
alwaysTrue,alwaysFalse,14,true,false,0,3,0,45
alwaysTrue,alwaysFalse,15,true,false,0,3,0,48
alwaysTrue,alwaysFalse,16,true,false,0,3,0,51
alwaysTrue,alwaysFalse,17,true,false,0,3,0,54
alwaysTrue,alwaysFalse,18,true,false,0,3,0,57
alwaysTrue,alwaysFalse,19,true,false,0,3,0,60
alwaysTrue,alwaysFalse,20,true,false,0,3,0,63
alwaysTrue,alwaysFalse,21,true,false,0,3,0,66
alwaysTrue,alwaysFalse,22,true,false,0,3,0,69
alwaysTrue,alwaysFalse,23,true,false,0,3,0,72
alwaysTrue,alwaysFalse,24,true,false,0,3,0,75
alwaysTrue,alwaysFalse,25,true,false,0,3,0,78
alwaysTrue,alwaysFalse,26,true,false,0,3,0,81
alwaysTrue,alwaysFalse,27,true,false,0,3,0,84
alwaysTrue,alwaysFalse,28,true,false,0,3,0,87
alwaysTrue,alwaysFalse,29,true,false,0,3,0,90
alwaysTrue,alwaysFalse,30,true,false,0,3,0,93
alwaysTrue,alwaysFalse,31,true,false,0,3,0,96
alwaysTrue,alwaysFalse,32,true,false,0,3,0,99
alwaysTrue,alwaysFalse,33,true,false,0,3,0,102
alwaysTrue,alwaysFalse,34,true,false,0,3,0,105
alwaysTrue,alwaysFalse,35,true,false,0,3,0,108
alwaysTrue,alwaysFalse,36,true,false,0,3,0,111
alwaysTrue,alwaysFalse,37,true,false,0,3,0,114
alwaysTrue,alwaysFalse,38,true,false,0,3,0,117
alwaysTrue,alwaysFalse,39,true,false,0,3,0,120
alwaysTrue,alwaysFalse,40,true,false,0,3,0,123
alwaysTrue,alwaysFalse,41,true,false,0,3,0,126
alwaysTrue,alwaysFalse,42,true,false,0,3,0,129
alwaysTrue,alwaysFalse,43,true,false,0,3,0,132
alwaysTrue,alwaysFalse,44,true,false,0,3,0,135
alwaysTrue,alwaysFalse,45,true,false,0,3,0,138
alwaysTrue,alwaysFalse,46,true,false,0,3,0,141
alwaysTrue,alwaysFalse,47,true,false,0,3,0,144
alwaysTrue,alwaysFalse,48,true,false,0,3,0,147
alwaysTrue,alwaysFalse,49,true,false,0,3,0,150
alwaysTrue,alwaysFalse,50,true,false,0,3,0,153
alwaysTrue,alwaysFalse,51,true,false,0,3,0,156
alwaysTrue,alwaysFalse,52,true,false,0,3,0,159
alwaysTrue,alwaysFalse,53,true,false,0,3,0,162
alwaysTrue,alwaysFalse,54,true,false,0,3,0,165
alwaysTrue,alwaysFalse,55,true,false,0,3,0,168
alwaysTrue,alwaysFalse,56,true,false,0,3,0,171
alwaysTrue,alwaysFalse,57,true,false,0,3,0,174
alwaysTrue,alwaysFalse,58,true,false,0,3,0,177
alwaysTrue,alwaysFalse,59,true,false,0,3,0,180
alwaysTrue,alwaysFalse,60,true,false,0,3,0,183
alwaysTrue,alwaysFalse,61,true,false,0,3,0,186
alwaysTrue,alwaysFalse,62,true,false,0,3,0,189
alwaysTrue,alwaysFalse,63,true,false,0,3,0,192
alwaysTrue,alwaysFalse,64,true,false,0,3,0,195
alwaysTrue,alwaysFalse,65,true,false,0,3,0,198
alwaysTrue,alwaysFalse,66,true,false,0,3,0,201
alwaysTrue,alwaysFalse,67,true,false,0,3,0,204
alwaysTrue,alwaysFalse,68,true,false,0,3,0,207
alwaysTrue,alwaysFalse,69,true,false,0,3,0,210
alwaysTrue,alwaysFalse,70,true,false,0,3,0,213
alwaysTrue,alwaysFalse,71,true,false,0,3,0,216
alwaysTrue,alwaysFalse,72,true,false,0,3,0,219
alwaysTrue,alwaysFalse,73,true,false,0,3,0,222
alwaysTrue,alwaysFalse,74,true,false,0,3,0,225
alwaysTrue,alwaysFalse,75,true,false,0,3,0,228
alwaysTrue,alwaysFalse,76,true,false,0,3,0,231
alwaysTrue,alwaysFalse,77,true,false,0,3,0,234
alwaysTrue,alwaysFalse,78,true,false,0,3,0,237
alwaysTrue,alwaysFalse,79,true,false,0,3,0,240
alwaysTrue,alwaysFalse,80,true,false,0,3,0,243
alwaysTrue,alwaysFalse,81,true,false,0,3,0,246
alwaysTrue,alwaysFalse,82,true,false,0,3,0,249
alwaysTrue,alwaysFalse,83,true,false,0,3,0,252
alwaysTrue,alwaysFalse,84,true,false,0,3,0,255
alwaysTrue,alwaysFalse,85,true,false,0,3,0,258
alwaysTrue,alwaysFalse,86,true,false,0,3,0,261
alwaysTrue,alwaysFalse,87,true,false,0,3,0,264
alwaysTrue,alwaysFalse,88,true,false,0,3,0,267
alwaysTrue,alwaysFalse,89,true,false,0,3,0,270
alwaysTrue,alwaysFalse,90,true,false,0,3,0,273
alwaysTrue,alwaysFalse,91,true,false,0,3,0,276
alwaysTrue,alwaysFalse,92,true,false,0,3,0,279
alwaysTrue,alwaysFalse,93,true,false,0,3,0,282
alwaysTrue,alwaysFalse,94,true,false,0,3,0,285
alwaysTrue,alwaysFalse,95,true,false,0,3,0,288
alwaysTrue,alwaysFalse,96,true,false,0,3,0,291
alwaysTrue,alwaysFalse,97,true,false,0,3,0,294
alwaysTrue,alwaysFalse,98,true,false,0,3,0,297
alwaysTrue,alwaysFalse,99,true,false,0,3,0,300
alwaysTrue,forgivingTitForTat,0,true,true,2,2,2,2
alwaysTrue,forgivingTitForTat,1,true,true,2,2,4,4
alwaysTrue,forgivingTitForTat,2,true,true,2,2,6,6
alwaysTrue,forgivingTitForTat,3,true,true,2,2,8,8
alwaysTrue,forgivingTitForTat,4,true,true,2,2,10,10
alwaysTrue,forgivingTitForTat,5,true,true,2,2,12,12
alwaysTrue,forgivingTitForTat,6,true,true,2,2,14,14
alwaysTrue,forgivingTitForTat,7,true,true,2,2,16,16
alwaysTrue,forgivingTitForTat,8,true,true,2,2,18,18
alwaysTrue,forgivingTitForTat,9,true,true,2,2,20,20
alwaysTrue,forgivingTitForTat,10,true,true,2,2,22,22
alwaysTrue,forgivingTitForTat,11,true,true,2,2,24,24
alwaysTrue,forgivingTitForTat,12,true,true,2,2,26,26
alwaysTrue,forgivingTitForTat,13,true,true,2,2,28,28
alwaysTrue,forgivingTitForTat,14,true,true,2,2,30,30
alwaysTrue,forgivingTitForTat,15,true,true,2,2,32,32
alwaysTrue,forgivingTitForTat,16,true,true,2,2,34,34
alwaysTrue,forgivingTitForTat,17,true,true,2,2,36,36
alwaysTrue,forgivingTitForTat,18,true,true,2,2,38,38
alwaysTrue,forgivingTitForTat,19,true,true,2,2,40,40
alwaysTrue,forgivingTitForTat,20,true,true,2,2,42,42
alwaysTrue,forgivingTitForTat,21,true,true,2,2,44,44
alwaysTrue,forgivingTitForTat,22,true,true,2,2,46,46
alwaysTrue,forgivingTitForTat,23,true,true,2,2,48,48
alwaysTrue,forgivingTitForTat,24,true,true,2,2,50,50
alwaysTrue,forgivingTitForTat,25,true,true,2,2,52,52
alwaysTrue,forgivingTitForTat,26,true,true,2,2,54,54
alwaysTrue,forgivingTitForTat,27,true,true,2,2,56,56
alwaysTrue,forgivingTitForTat,28,true,true,2,2,58,58
alwaysTrue,forgivingTitForTat,29,true,true,2,2,60,60
alwaysTrue,forgivingTitForTat,30,true,true,2,2,62,62
alwaysTrue,forgivingTitForTat,31,true,true,2,2,64,64
alwaysTrue,forgivingTitForTat,32,true,true,2,2,66,66
alwaysTrue,forgivingTitForTat,33,true,true,2,2,68,68
alwaysTrue,forgivingTitForTat,34,true,true,2,2,70,70
alwaysTrue,forgivingTitForTat,35,true,true,2,2,72,72
alwaysTrue,forgivingTitForTat,36,true,true,2,2,74,74
alwaysTrue,forgivingTitForTat,37,true,true,2,2,76,76
alwaysTrue,forgivingTitForTat,38,true,true,2,2,78,78
alwaysTrue,forgivingTitForTat,39,true,true,2,2,80,80
alwaysTrue,forgivingTitForTat,40,true,true,2,2,82,82
alwaysTrue,forgivingTitForTat,41,true,true,2,2,84,84
alwaysTrue,forgivingTitForTat,42,true,true,2,2,86,86
alwaysTrue,forgivingTitForTat,43,true,true,2,2,88,88
alwaysTrue,forgivingTitForTat,44,true,true,2,2,90,90
alwaysTrue,forgivingTitForTat,45,true,true,2,2,92,92
alwaysTrue,forgivingTitForTat,46,true,true,2,2,94,94
alwaysTrue,forgivingTitForTat,47,true,true,2,2,96,96
alwaysTrue,forgivingTitForTat,48,true,true,2,2,98,98
alwaysTrue,forgivingTitForTat,49,true,true,2,2,100,100
alwaysTrue,forgivingTitForTat,50,true,true,2,2,102,102
alwaysTrue,forgivingTitForTat,51,true,true,2,2,104,104
alwaysTrue,forgivingTitForTat,52,true,true,2,2,106,106
alwaysTrue,forgivingTitForTat,53,true,true,2,2,108,108
